activity,activityID,userID,"rating (hi = 50, low = 10)",,,unique users,# of ratings per user,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,C530WSdavel,50,,,LisaR497,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,C-02,50,,,lisapU3345EV,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Byron_Hennessey,50,,,lisapF1459DM,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BURGESS-IN-VA,50,,,LisaPerr,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BumpyGrizzly,50,,,LisaP050,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bugsterMorgantown,50,,,LisaOakley0123,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BufBills2020,50,,,Lisannez,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Buckshot8197,50,,,lisamZ4312ZE,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,buckeyenyc,50,,,lisamR8298US,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bsandrs,50,,,lisalup19,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BrotherBoggs,50,,,lisalou216,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BrittanyF991,50,,,lisalN4027PQ,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BrianJ2964,40,,,lisakQ7515XI,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,brianb566,50,,,lisakG991WO,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,breoni,40,,,Lisakayhoffman,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,brendi934,50,,,LisaKay50,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BrendanOldman,50,,,LisaJaneRasmussen,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Brend482,50,,,LisaJ918,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Brellie,50,,,lisahT3337YJ,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bravotangomike,30,,,LisaH733,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bpr106,50,,,lisafP5568UN,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bowtrob,50,,,lisadA4607XT,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Bornabrit,50,,,LisaD675,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BondVagaBond007,30,,,lisac1962,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bobm251,50,,,lisabG684ZQ,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bobbascom,50,,,LisaB997,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bluestravelerz,40,,,lisab64,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bluegrassmom3,40,,,LisaB5347,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BloggeristaBabe,30,,,lisab4142014,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Blanch,50,,,lisaaV2144QQ,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bkk0902,50,,,LisaAS6427PG,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Bizet,50,,,LisaA636,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BirTurk,40,,,Lisa_Ohi0,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BillWWW,50,,,lirwin13,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BillCentreville_VA,50,,,lirpa-april,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BigDCC,50,,,LipLoc,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BFLOMAN,50,,,LionK_11,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Bevon,40,,,Linzrp,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bettyUK,50,,,Linrob27,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Bettia,50,,,LinnI_13,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,betht338,50,,,LinLan8,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BethesdaMomof5,50,,,Linjitsu,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bernadettel873,50,,,lingmmm,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bermy06,50,,,lindsay1LaceyWA,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Bella3020,50,,,lindleys1,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,belindar468,50,,,lindilou,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Belgo96,50,,,lindellfrances,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Beinman,50,,,lindaw946,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Beggg,50,,,lindav388,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bear003,50,,,Lindatee,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BeachesForFour,50,,,lindasP9216JQ,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,bbmf4,30,,,LindaSeattle,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,barymad,40,,,LindaS506,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Barney_Thelma_Lou,40,,,LindaS17,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Barneses02,50,,,LindaP36,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BarmstrongDamascus,40,,,lindanN4261CX,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BarbW46,50,,,lindamG7941WO,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,BarbH1980,50,,,lindaleescs,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,barbaraw805,50,,,Lindakitchen8,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Barbara0001,50,,,LindaK284,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,B8609QYandys,30,,,lindaj998,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,B6469PCbarbarah,50,,,lindahF8311HA,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,az-dcSisters,40,,,LindaH865,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AverageTraveller24,50,,,lindagD4587IG,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,averageguy_10,30,,,lindaf572,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AustinFarquade,20,,,LindaF312,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,austincader,50,,,lindadownunder,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Aussieabroad054,50,,,lindacrick,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Asphaltkid,50,,,LindaC2O,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AsianBelle98,20,,,lindabM5277TY,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,ashleydawn1106,50,,,Linda47Michigan,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,ArtsyGalBaltimore,40,,,Linda44149,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Arlingtoniantravelle,50,,,Linda41165,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,arjunajb,40,,,Linda1422,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Appeltje2015,30,,,linda_mayes1,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,antisocialpaula,50,,,LincolnlassLincoln,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Anthony-Susan,50,,,linbinpin,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AnnS445,50,,,LinaLarina,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Annkrisgrahameliza,50,,,linaimac,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,anniemh2o,50,,,LimerickRoscommon,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AnnetteMarie332,50,,,limepunch,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,annem68,50,,,Lilyyorkshiredales,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AnnArborMiBob,50,,,Lilywhiteazz,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,ankurc915,40,,,Lilynavy,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,andrewmN9951CS,40,,,LilyK89,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AndrewM5446,50,,,LilyK527,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,andrewkL2321DW,40,,,LilyCatsMom,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AndreLePlume,50,,,lilstar44,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Andover100,50,,,lilodashort1,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,anaflorenciaf,50,,,lillyan2016,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,amywU3309HR,40,,,LillianD674,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,amysE2389QK,50,,,lillesbrown,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,ams44,50,,,lilkubs19,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AmeliaDanielle,40,,,lilibet2751,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Amber1937,50,,,lildoh,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Always5Star,40,,,LilB33,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,alleycat2334,50,,,liketotravel016,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Allegany,40,,,likebeach,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Alias605,50,,,like2travel1976,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AlexDaisy,50,,,LiJo4145,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Alexandrianhopper,50,,,lihif,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,Alberto13_13,50,,,LightPacker272979,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AlbertaS44,50,,,Lighthouse089,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,akh1946,50,,,lightheart1,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,akb10,50,,,LifeLongTrekkie,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,ajenkw,50,,,lifelongtravelr,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AidaBeirut,50,,,lifeisgoodatthelake,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AhDragonfly,50,,,lifeisforfun,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,agoogleu4,50,,,LIC53,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,ag10051,50,,,library48,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,aftync,50,,,Libra123456,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,adventurermom,50,,,libertrs,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,adrieltjokro,50,,,liarsnf,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,adrianaitken1,10,,,LIAPETRIDOU,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AdelS_11,50,,,lianelau,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AddeyyA,50,,,liamkelly254,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,adagiogirl,50,,,LHS329,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,ACKGAL18,50,,,lholt6,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,achristemn,50,,,lhglenn,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,ACETraveler2014,50,,,LGSH,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,ACappon,50,,,LG283,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,abeersaleh2017,50,,,LFT56,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,abc5000,50,,,LFROMTX,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,AAndTMD,50,,,Lfferg,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,A8127GNjohnt,50,,,lffannin,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,A7144OHclaudiap,50,,,lezleyh2018,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,A6013UAmarko,50,,,Leys803,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,a_herd_of_corgis,50,,,Lexywashington,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,996MarkM,50,,,lexmiller,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,989rayf,50,,,lexiink,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,986janed,50,,,lexigirl99,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,979Rosiej,50,,,LEXGreencoat,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,974reginaw,50,,,Lewolf,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,966laurieb,50,,,LewisBL,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,953evalynw,50,,,Lewinmia,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,952gayleh,40,,,lewbar,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,949susannahw,50,,,Lever212,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,937randalld,50,,,Letterpress,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,937AndrewB,50,,,Letsgoplaces767,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,936judil,30,,,Letsgomets05,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,930marquesp,50,,,LetsGoMeets,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,914sandras,50,,,letsgetfoodnow,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,8Fireant8,50,,,letsgetaway7782,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,888Suzy,50,,,Letsg0m0m,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,87matthewl,50,,,lethaf759,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,849lawrences,50,,,lesw31,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,842stacyc,50,,,Lesvrech,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,835JanetG,50,,,lesmitchell,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,829gurpalb,50,,,lesliewills,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,81evac,50,,,lesliewhitlingerw,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,815LionelL,50,,,LeslieT745,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,801laurap,40,,,lesliesL3423DA,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,801brucep,40,,,lesliemc,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,787sallyb,40,,,lesliel48,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,785francesd,20,,,lesliej985,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,773bradleyr,50,,,lesliee16,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,772derekf,50,,,lesliebug,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,772CherylS,50,,,Leslie37,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,765DavidD,50,,,lesleys430,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,741bettyl,40,,,lesleyp954,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,731lynnr,50,,,LesleyMoP,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,728rajd,50,,,lesleyh157,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,728cl,50,,,LesleyC796,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,705alicek,50,,,lesleyaraymond,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,704edl,40,,,LesaH6,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,687kimberlyn,30,,,Lera09,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,684sharmina,40,,,leprof2015,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,677melisac,50,,,leopoldov231,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,677mackennac,40,,,leont975,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,664christineb,50,,,Leonixse,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,663shawnf,50,,,leonards723,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,661AngelaS,40,,,Leonard2013,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,656turners,50,,,leonagail,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,654robertf654,50,,,leonac114,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,648pepperb,50,,,Leon_vermaak,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,640cherylh,50,,,Leo35,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,624MarkG,40,,,LenoreM586,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,619jeffry,50,,,LennyL732,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,608elainec,50,,,LenJ144,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,60726Nicky_11,30,,,lenah690,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,603JohnL,50,,,lemongrrl,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,602sethh,50,,,LemonadeSandwich,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,5Kenners,50,,,lele103,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,593amanyr,50,,,Lekkermaaltijd,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,592leslyed,50,,,leisuretravelleralso,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,590betsys,50,,,leilanio164,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,572wandas,50,,,leikochan,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,571jessd,40,,,Leiiiilaniii,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,563brycec,50,,,Leigh2020EZ,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,560SusanT,50,,,leiasnerfherder,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,560rc,40,,,legreg79,1,,
John F. Kennedy Center for the Performing Arts,g28970-d141825,558PaulS,40,,,Legend54321,1,,
